Devices,Lane,PercentageCar,AverageDistance,TimeOccupy,Traffic,Speed,Time
171170317010013,32,40,282,7,22.0,34.09090909090909,2019-07-02 23:21:31
171170317010013,11,50,319,0,16.0,82.875,2019-07-02 23:21:30
171170317010013,12,43,342,1,25.0,64.4,2019-07-02 23:21:30
171170317010013,32,0,346,1,11.5,37.60869565217392,2019-07-02 23:21:30
171170317010013,31,25,604,5,8.0,26.5,2019-07-02 23:21:30
171170317010013,11,43,432,1,22.5,78.82222222222222,2019-07-02 23:21:29
171170317010013,12,33,506,0,18.5,67.21621621621621,2019-07-02 23:21:29
171170317010013,31,25,500,7,12.0,32.0,2019-07-02 23:21:29
171170317010013,32,20,422,2,16.5,46.78787878787879,2019-07-02 23:21:29
171170317010013,11,64,333,2,26.5,64.86792452830188,2019-07-02 23:21:28
171170317010013,12,18,601,2,14.5,61.72413793103448,2019-07-02 23:21:28
171170317010013,32,55,363,8,19.5,65.69230769230771,2019-07-02 23:21:28
171170317010013,31,98,20,92,155.5,65.96141479099678,2019-07-02 23:21:28
171170317010013,11,38,451,0,13.0,81.0,2019-07-02 23:21:27
171170317010013,12,16,725,0,6.0,73.0,2019-07-02 23:21:27
171170317010013,31,0,475,2,8.0,45.75,2019-07-02 23:21:27
171170317010013,32,21,218,1,17.5,36.91428571428571,2019-07-02 23:21:27
171170317010013,11,22,593,0,9.0,80.1111111111111,2019-07-02 23:21:26
171170317010013,12,30,589,0,10.5,70.57142857142857,2019-07-02 23:21:26
171170317010013,31,33,433,1,9.0,40.555555555555564,2019-07-02 23:21:26
171170317010013,32,27,341,4,20.0,45.6,2019-07-02 23:21:26
171170317010013,11,28,474,2,14.0,77.0,2019-07-02 23:21:25
171170317010013,12,0,604,0,16.0,67.0,2019-07-02 23:21:25
171170317010013,31,0,496,0,3.0,32.0,2019-07-02 23:21:25
171170317010013,32,14,215,0,18.0,40.861111111111114,2019-07-02 23:21:25
171170317010013,11,40,311,1,23.0,78.34782608695652,2019-07-02 23:21:25
171170317010013,12,31,366,2,27.0,69.0,2019-07-02 23:21:25
171170317010013,32,40,172,5,15.0,31.53333333333333,2019-07-02 23:21:25
171170317010013,31,18,632,4,14.0,34.357142857142854,2019-07-02 23:21:25
171170317010013,11,12,712,0,8.0,81.0,2019-07-02 23:21:24
171170317010013,12,30,420,0,10.0,72.0,2019-07-02 23:21:24
171170317010013,31,33,605,3,6.0,45.83333333333334,2019-07-02 23:21:24
171170317010013,32,26,220,5,31.5,33.79365079365079,2019-07-02 23:21:24
171170317010013,11,18,414,0,11.0,77.0,2019-07-02 23:21:23
171170317010013,12,20,452,0,13.5,74.85185185185185,2019-07-02 23:21:23
171170317010013,31,10,417,4,10.0,33.6,2019-07-02 23:21:23
171170317010013,32,35,223,3,24.0,34.5,2019-07-02 23:21:23
171170317010013,11,36,521,0,11.0,81.0,2019-07-02 23:21:22
171170317010013,12,22,585,0,15.0,65.13333333333334,2019-07-02 23:21:22
171170317010013,31,0,1050,1,3.0,34.333333333333336,2019-07-02 23:21:22
171170317010013,32,12,182,0,16.0,34.6875,2019-07-02 23:21:22
171170317010013,11,16,560,0,12.0,79.0,2019-07-02 23:21:21
171170317010013,12,9,467,1,20.5,62.95121951219512,2019-07-02 23:21:21
171170317010013,31,28,494,3,7.5,38.46666666666667,2019-07-02 23:21:21
171170317010013,32,15,234,0,14.0,41.07142857142857,2019-07-02 23:21:21
171170317010013,11,8,493,0,12.0,77.0,2019-07-02 23:21:20
171170317010013,12,16,467,1,18.5,62.16216216216216,2019-07-02 23:21:20
171170317010013,31,20,805,1,5.0,30.4,2019-07-02 23:21:20
171170317010013,32,18,282,2,11.5,39.95652173913044,2019-07-02 23:21:20
171170317010013,11,28,458,0,16.0,72.25,2019-07-02 23:21:19
171170317010013,12,23,434,0,18.5,68.37837837837836,2019-07-02 23:21:19
171170317010013,31,0,1000,1,3.0,39.0,2019-07-02 23:21:19
171170317010013,32,50,160,0,19.0,33.421052631578945,2019-07-02 23:21:19
171170317010013,11,0,773,0,6.0,77.0,2019-07-02 23:21:19
171170317010013,12,33,455,1,26.5,56.45283018867924,2019-07-02 23:21:19
171170317010013,31,0,806,1,3.0,34.0,2019-07-02 23:21:19
171170317010013,32,20,217,2,19.5,43.256410256410255,2019-07-02 23:21:19
171170317010013,11,14,755,0,7.0,82.0,2019-07-02 23:21:18
171170317010013,12,0,503,0,10.5,66.85714285714286,2019-07-02 23:21:18
171170317010013,31,0,816,6,6.0,41.0,2019-07-02 23:21:18
171170317010013,32,31,228,1,17.5,44.8,2019-07-02 23:21:18
171170317010013,12,25,534,0,12.0,72.91666666666667,2019-07-02 23:21:17
171170317010013,11,29,406,0,17.0,77.0,2019-07-02 23:21:17
171170317010013,31,28,383,6,10.0,31.3,2019-07-02 23:21:17
171170317010013,32,42,218,6,32.0,44.25,2019-07-02 23:21:17
171170317010013,11,30,453,0,10.0,76.0,2019-07-02 23:21:16
171170317010013,12,10,598,0,10.5,74.85714285714286,2019-07-02 23:21:16
171170317010013,31,0,608,0,4.0,34.0,2019-07-02 23:21:16
